بهیدل 	bahedal 	To flow, glide, float, run, pass, drive.							
بهیر  	bahīr	The baggage and materiel of an army. 	A crowd, a mob, a throng, a multitude.						
بي  	bey	Without, out of. 							
بیا  	bī-ā	Again, anew, afresh, repeatedly.							
بیابان  	bayā-bān	A desert, a wilderness.							
بیاتي 	biā-tī 	Scissors, shears.							
بیارته 	bī-ārtah 	Back, again, beyond, apart, asunder, away, aside.							
بیاسته 	biyāstaʿh 	One of the two ropes which cover the water wheel of a Persian wheel, to which the water-pots are fastened.	A rope in general, a cable, a line to hang clothes on.						
بیاض  	bayāẓ	Whiteness, brightness; adj. White, bright.							
بیامندل  	bī-ā-mundal	To recover, acquire, get, gain, win, receive, retrieve, come in for, obtain, derive.							
بیان 	bayān 	Explanation, relation, exposition.							
بیان  	bī-ān	A colt, a foal, a filly.							
بي بي  	bī bī	A lady.							
بیپرتي 	be-partey 	Excessive (eating), eating too much.							
بیپل 	bī-pal 	Name of a fruit--Crat‘va, or ’gle Marmelos.							
بیت 	bait 	A house, a temple, an edifice.	A couplet, a distich, a verse in poetry.						
بیت  	bet	A cane, a rattan.							
بیټ 	baiṯṯ 	According to Ḵẖān Jehān, Lūdhī, (Mirāt-ul-Āfag̠ẖānah) the name of one of the sons of ’abd-ur-Ras̱ẖīd, Patān, the great ancestor of the Afg̠ẖāns, and the progenitor of the division called baiṯṯinī. Some authors contend that the son of ’abd-ur-Ras̱ẖīd referred to, was called Tabrī. 							
بیټني 	baiṯṯanī 	The name of a division of the Afg̠ẖāns, of whom Batān, referred to above, is the progenitor. 							
بیچانړه 	bey-c̱ẖāṟṟṉaʿh 	A bed, bedding, bed-clothes. 							
بیخ  	beḵẖ	Root, origin, foundation.							
بي خرتي 	bey ḵẖrataey 	An unseasonable business or action.							
بید  	bed	A willow, a sort of cane.							
بیدار  	bedār	Awake, watching, wakeful, watchful, sleepless.							
بیداري 	bedārī 	Wakefulness, watchfulness, waking.							
بیدو 	be-dū 	The same, the very same, that very individual, etc.							
بیده  	bī-dah	Asleep, sleeping, fast asleep, sound asleep, napping.							
بیده 	bedaʿh 	A bundle of hay twisted at the time of cutting, the better to preserve it in winter.							
بید هوه  	bed hawah	A paper kite.							
بیدیا  	bedīā	A desert, a wilderness.							
بیرته  	bi-yartah	Back again, beyond, apart, asunder, away, aside.							
بیرغ  	bai-rag̠ẖ	A banner, an ensign, a standard a flag. 							
بیرق  	bairaḳ	A standard, a flag, a banner, an ensign, colours.							
بیرو 	bey-rū 	Uncouth, rude, uncivilized.							
بیره  	bīraʿh	A fruit--the lote or jujube.							
بیړه 	beṟṟaʿh 	A raft, a float.							
بیړئِي  	beṟṟaʿī	A boat, a ship.							
بیزل  	bezal	To darn, to fine-draw.							
بیزو  	bīzo	A monkey.							
بیزار  	bezār	Displeased, angry, out of humour, disgusted.							
بیزاري 	bezārī 	Displeasure, disgust, vexation, anger, ill-humour.							
بیساک  	baisāḵẖ	The first solar month of the Hindū year: April--May. The people of the Peś̱ẖāwer valley, in matters referring to agriculture, use the names of the Hindū months.							
بیستئِي  	beyastaʿī	A kind of coarse cloth.							
بیش 	bes̱ẖ 	More, most. 	Good, proper, well.						
بیشه  	bes̱ẖaʿh	A forest.							
بیعه 	baiœaʿh 	Buying and selling, commerce.							
بیعت  	baiœat	Homage, fealty.							
بیك  	beyak	A kind of harpoon with five prongs, called by sailors "grains."							
بیګا 	begā 	The evening. See also بیګاه.							
بیګار 	beygār 	A person forced to work, or impressed, either with or without pay.							
بیګانګي  	begānagī	Strangeness, the being foreign, not domestic.							
بیګانه  	begānah	Strange, foreign, unknown, not domestic, not an acquaintance.							
بیګاني  	begānaey	Yester, last, last past, next before the present. 	Left, remaining from the day before.						
بیګاه  	begāh	The evening. 							
بیل  	bel	The name of a fruit (Crat‘va or ’gle Marmelos).	A creeper, a climber.						
بیل 	beyal 	Separate, different, away, apart, aside, asunder, absent.							
بیلول  	beyalawul	To separate, to put away or asunder. 							
بیلاو 	belāw 	A hone, a sharpening stone.							
بیلتون  	beyaltūn	Separation, disjunction, absence.							
بیلك  	be-lak	A gift, a present of clothes, food, etc., sent by a bridegroom to the bride. 	A rival, a guardian, an enemy, a back-biter.						
بیګه  	belgaʿh	Finding a clue to stolen property; a clue, trace, etc. 							
بیلماز  	belmāz	Without prayer, profane, irreligious, unholy.							
بیله 	belaʿh 	An island, a delta.							
بي مخ توب 	bey-maḵẖ-tob 	Immodesty, shamelessness.							
بیلهو 	belho 	A hone, a sharpening stone.							
بیم  	bīm	Fear, terror, dread, danger.							
بیمار 	bīmār 	Sick, indisposed, ill.							
بیمار خانه 	bīmār ḵẖānah 	A hospital.							
بیماري 	bīmārī 	Sickness, illness, disorder, disease, distemper.							
بیماري سترګي 	bīmārey stargey 	Sleepy or amorous eyes.							
بي مخه  	bey maḵẖah	Uncouth, rude, uncivilized. See بیرو							
بین  	bain	Between, betwixt. See ما بین							
بینا  	bīnā	Seeing, clear-sighted, having sight.							
بینائي 	bīnāʿī 	Sight, eye-sight.							
بین الناس 	bain-an-nās 	Amongst men or mankind.							
بینش 	bains̱ẖ 	A beam, a large piece of timber.							
بیوره  	bew-rah	Plain, clear, distinct, simple, unreserved (as speech), apparent, manifest, distinctly, explicitly.							
بیول  	bī-wal	To take along, conduct, lead, convey, remove, transport (peculiar to animate objects). 							
بیوه  	bewaʿh	A widow.							
بیه  	baiʿh	Price, value.							
بیهنډ  	behanḏḏ	See بهاڼ							
بیهوده  	behūdah	Absurd, vain, foolish, idle, fruitless, unprofitable.							
بیهوده ګوي  	behūdah go-e	At alker of nonsense, a babbler.							
پ  	pe	The third letter of the Paś̱ẖto.							
پَ  	pa	By, with, for, for the sake of.							
پا  	pā	The leg, the foot. 							
پاتُ  	pāto	Remaining, left, left behind, residuary, unconsumed, surviving.							
پاتیدل  	pātedal	To remain, be left behind, to survive, to remain unconsumed.							
پاتیکیدل 	pātekedal 	To remain, to stay.							
پاتا  	pātā	The funeral service (from A فاتحه).							
پاتو 	pāto 	Remaining, left, surviving, unconsumed, residuary, left behind.							
پاتو 	pātū 	A small kind of caterpillar with a red back, and soft like velvet; a scarlet fly, or lady-fly.	A bird which cries at night.						
پاتول 	pātawul 	To cause or make to remain, to leave or cause to be left, to make or cause to stay, to keep back.							
پاتي  	pātey	Remaining, left, etc. See پاتو							
پاتيَ  	pātaey	A dish of cooked peas or other kind of pulse.	Pulse, vetches.						
پاټئِي  	pāṯṯaʿī	The piece of tape or leather fastened to the strings of a pellet bow for holding the ball; the pan or cup of a sling for holding the stone.							
پاڅول 	pāṯs̱awul 	To raise, awaken, erect, set upright, stir up, stimulate.							
پاڅیدل  	pāṯs̱edal	To rise, arise, uprise, get up, to move from a recumbent to a sitting posture, to get up from a sitting posture.							
پاخه 	pāḵẖah 	Cooked things. See پوخ and پخه							
پاداش  	pādās̱ẖ	Retaliation, recompense, retribution, reward, requital.							
پادشاه 	pāds̱ẖāh 	A king, sovereign.							
پادشاهي 	pāds̱ẖāhī 	Royal, regal, imperial.	Royalty, empire, reign, sovereignty, kingdom.						
پارچنګ  	pār-c̱ẖany	A ladder, steps, a staircase, a flight of steps.							
پارچنګيَ 	pār-c̱ẖangaey 	A small ladder or steps.							
پارچه  	pārc̱ẖaʿh	A fragment, a piece, a scrap, a rag, cloth, clothing.	The launder or wooden trough that receives the water from the water-wheel of a Persian wheel.						
پارس 	pāras 	The philosopher's stone. 							
پارسا  	pārsā	Abstemious, watchful, chaste.							
پارو 	pārū 	A wooden rake or instrument for raking together.							
پارول 	pārawul 	To set on or at (as a dog), to instigate, irritate, vex, excite, to set by the ears.							
پاره 	pāraʿh 	A strap, a slip, a bit, a piece, a fragment.							
پاري 	pārī 	Succeeding well, anything which happens fortunately.							
پاریدل  	pāre-dal	To become vexed, excited, irritated, or instigated.							
پاړ بنج  	pāṟṟ banj	The chestnut tree which bears fruit, a chestnut.							
پاړو  	pāṟṟū	A snake-charmer, a juggler.	Charming, juggling.						
پاړه 	pāṟṟaʿh 	A piece or portion of land left unploughed, or patches left unploughed at the time of ploughing a field. 	A bad action or affair. 3. A kind of rake.						
پاړي  	pāṟṟaey	A hog-deer (Cervus porcinus).							
پازه  	pā-zah	Effect, operation (of medicine), impression, result, consequence, force; execution, accomplishment.							
پازیکه  	pāzīkah	Clean, pure, chaste. See پاکیزه							
پاس  	pās	Above, over, on, aloft, up, at, a-top, upwards. 							
پاس 	pās 	Anointing a camel with oil and lime as a remedy for mange.	The ointment or embrocation used. 	Guarding, taking care of, respect, observance.					
پاسته  	pāstah	Soft, tender, mild.	Gentle, easy.						
پاسخ 	pā-suḵẖ 	An answer, a reply.							
پاسلول  	pās-lawul	To give in charge, to recommend to one's care, to consign, to intrust, to commit, to make over to, to give in trust.							
پاسلونه  	pāslawunaʿh	Keeping, charge, care, trust, custody, protection, guarding, preserving.							
پاسو 	pāsū 	Low-born, mean, ignoble, plebeian, vulgar, obscure.							
پاس واليَ 	pās wālaey 	Partiality, regard, consideration, favoritism, leaning, guardianship.							
پاسوان 	pāswān 	A sentinel, a watch, a guard, a shepherd.							
پاسواني  	pāswānī	Watch, guard, guarding, the duty of a guard, protection, keeping.							
پاشنه  	pās̱ẖ-naʿh	The heel of a door which revolves in a socket instead of a hinge.							
پاښ 	pāś̱ẖ 	The name of the supposed seat of the Afg̠ẖān tribes, situate in the district of Rūdah and the highlands of Kāseg̠ẖar, in the Wuzīrī country, and from which the words Pāś̱ẖto or Puś̱ẖto, and Puś̱ẖtūn or Puḵẖtūn, are supposed to be derived.							
پاغنده  	pā-g̠ẖundaʿh	A roll of carded cotton.							
پاك  	pāk	Pure, clean, holy, innocent, spotless, immaculate, fair.							
پاك دامن  	pāk dāman	Pure, chaste, innocent, holy in life, modest.							
پاکول 	pākawul 	To purify, cleanse, clear, wash, make clean.							
پاکیدل  	pākedal	To become cleansed, purified, cleared, washed, made clean.							
پاکیزه 	pākīzah 	Clean, pure, chaste.							
پال 	pāl 	Abstinence, continence, forbearance.	An omen, augury, presage.	Enchantment.					
پالکانه 	pāl-kānaʿh 	A high roof.	A window.						
پالل  	pālal	To preserve, protect, rear, bring up, cherish, nourish, educate, breed, patronize.							
پالنګ 	pālang 	A bed, a bedstead, a coverlet, a counterpane.							
پالنګ پوښ  	pālang poś̱ẖ	A coverlet, a quilt, a counterpane. 							
پالنه  	pālanaʿh	Bringing up, preserving, preservation, cherishing, rearing, breeding, nourishing, education.							
پالوده  	pālūdaʿh	A kind of sloe.	A kind of sweetmeat.						
پاله  	pālaʿh	A kind of plough-share.							
پانشنبه  	pāns̱ẖanbaʿh	Thursday.							
پانه 	pānaʿh 	A wedge for splitting wood.	A mode of torture.						
پانړ 	pāṟṟṉ 	The steep or scarped bank of a river, etc.							
پانړه  	pāṟṟṉaʿh	The leaf of a tree or plant, the leaf of a book.							
پاو 	pā-o 	A quarter, a fourth part. 							
پائي 	pāʿe 	The foot.	Termination, end, extremity, summit.	Finished, completed, terminated.					
پایاب 	pā-yāb 	Within man's depth, fordable, the depth of water.	A ford, the bottom.						
پایان 	pāyān 	End, extremity, termination, completion.							
پایاو  	pāʿe-āw	Fordable, within man's depth, The depth of water.							
پایکو 	pāʿe-ko 	A lever for pounding or threshing grain.							
پایله 	pāʿe-laʿh 	An ornament for the feet with bells. 							
پاینده 	pā-yandah 	Durable, permanent, perpetual, constant, firm, remaining.							
پاینک 	pāʿe-nak 	The mounting at the end of the scabbard of a sword, etc.							
پایه 	pā-yaʿh 	A step.	Rank, dignity.	Basis, foundation. 					
پائي 	pāʿī 	A halter.							
پائي خیل 	pāʿī ḵẖel 	The name of a tribe of Afg̠ẖāns. 							
پائيدل 	pāʿedal 	To remain, last, endure, stand, survive, dwell, bide, stop, tarry, subsist.							
پائيدنه 	pāʿedanaʿh 	Permanence, endurance, preservation, stability, dwelling, stopping, tarrying							
پبله باندي 	pablah bāndey 	Fold upon fold, piled up, folded (correctly په بله باندي pah balah bāndey).							
پبي  	pabī	The name of a tribe of Afg̠ẖāns. 	The name of a large village 16 miles east of Peś̱ẖāwer, on the high road to Aṯṯak. 						
پت  	pat	Good name, honour, character, reputation.							
پتاو  	pitā-o	Sunshine, a place exposed to the sun.							
پتريَ 	patraey 	A clamp or binding of iron or brass, the boss of a shield.							
پتنګ 	patang 	A moth; a paper kite.							
پتنه  	pitnaʿh	Sedition, mutiny, mischief, perfidy.							
پتون 	patūn	The thigh of a man, beast, or bird.							
